names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
ATRAID	-3.4001315	-0.9213832	0.0006735346429461176	0.006736112099763881	0.24555903866248693
ENSG00000253690	-3.4060495	-2.1346316	0.000659102260397678	0.006601778352438677	0.05956112852664577
UBE2J1	-3.408875	-0.68606347	0.0006523138581134184	0.006536264106753019	0.4298153953326367
CTAG2	-3.4091804	-0.589518	0.000651583884408614	0.006531429343409248	0.6192964123998607
KIF20B	-3.411815	-0.8981771	0.0006453193204403751	0.006476012480753924	0.28108672936259144
ANAPC11	-3.4147165	-0.84188074	0.0006384840777097268	0.0064147355397764835	0.3493556252176942
PRDX6	-3.429569	-0.632033	0.0006045407105713613	0.006110931816970486	0.512365029606409
ATP5PO	-3.4306762	-0.58813745	0.0006020787152951624	0.0060883768324847595	0.6112852664576802
UAP1	-3.4347234	-0.41260037	0.0005931588691986728	0.0060050794149445995	0.6812957157784744
CACYBP	-3.4353342	-0.9601614	0.000591823211910997	0.0059961574019066965	0.30128874956461166
NSD2	-3.4388087	-0.85490113	0.000584279753019503	0.0059220028884192566	0.2988505747126437
SNRPD3	-3.4428942	-0.6761807	0.000575524505378922	0.005837747221547228	0.4939045628700801
ENSG00000234147	-3.4658792	-1.1468704	0.0005285008447916618	0.005389769241339385	0.12434691745036573
SNU13	-3.4900858	-0.6255477	0.0004828653830587934	0.0049665884859979486	0.4855451062347614
RBM3	-3.4948967	-0.55115587	0.0004742453284608094	0.004891268837071568	0.5458028561476838
ANP32E	-3.4988675	-0.54110795	0.00046723872909244384	0.004826548640679793	0.6105886450714036
KIF22	-3.5044038	-1.4523492	0.00045763099433310326	0.00474401211053951	0.12225705329153605
H2AZ2	-3.5046327	-0.6376758	0.00045723743299608976	0.004741794722619173	0.48032044583768724
ERH	-3.5058165	-0.78075194	0.0004552090592497973	0.004724472159174164	0.4043887147335423
FDX1	-3.5220816	-0.41976503	0.0004281724446223901	0.0044803848591042595	0.7088122605363985
NDUFS6	-3.523876	-0.3207051	0.0004252831693184149	0.004454166145960684	0.8669453152211772
LINC03000	-3.5254796	-1.2508115	0.0004227166766512498	0.004430802719164589	0.09961685823754789
ADAM23	-3.537583	-0.5532292	0.00040380723458301393	0.004247781722737938	0.6018808777429467
BARD1	-3.5464792	-0.77658224	0.00039041559344754926	0.004120047484150807	0.39254615116684083
ATF4	-3.5490372	-0.56613606	0.0003866423014416662	0.0040834935021808304	0.5318704284221526
LINC02384	-3.5507936	-1.5703315	0.0003840714444626541	0.004059590562155719	0.10205503308951584
KIF18B	-3.561179	-2.5814946	0.0003691934738715112	0.003919599097301205	0.039010797631487286
GADD45GIP1	-3.5645387	-0.6358514	0.0003644965530696805	0.0038759699940242053	0.4827586206896552
HLA-DQA2	-3.5646534	-1.0813875	0.0003643374199038416	0.0038758393887634384	0.2358063392546151
NUSAP1	-3.5648825	-1.2850044	0.0003640193484329945	0.003875145237206174	0.18843608498780912
SERPINF1	-3.5654933	-0.36980018	0.00036317242672152187	0.0038696850458058646	0.7464298153953326
SEC61B	-3.5764894	-0.34748235	0.0003482393850506332	0.0037210858662515642	0.8589341692789969
RFC4	-3.5775204	-1.391608	0.0003468692603423051	0.00370944910381461	0.14036920933472657
TMPO	-3.583362	-0.6254369	0.0003391999892536741	0.0036392298034033416	0.42946708463949845
GMFG	-3.5845075	-1.0804828	0.0003377149365106119	0.0036262450444770468	0.2890978753047719
SMC2	-3.5920672	-1.0222536	0.00032806512342009196	0.003526531353448805	0.266805990943922
XBP1	-3.5953126	-1.756294	0.00032400221526663903	0.0034860947686638417	0.08254963427377221
CHEK1	-3.5974507	-0.9555985	0.0003213512614193717	0.0034589819912893465	0.22535701846046674
ANXA2	-3.6047816	-0.59839	0.00031241560462322353	0.0033710486724532864	0.5057471264367817
SF3B2	-3.607607	-0.5404622	0.0003090341805234426	0.003339639476204632	0.5820271682340648
HELLS	-3.609745	-0.8002003	0.0003064980765277559	0.003313971214173315	0.39359108324625564
LSM3	-3.6124177	-0.86855483	0.0003033553502077065	0.003281335146734425	0.34134447927551376
GSTP1	-3.6134868	-0.30961207	0.0003021067297243232	0.0032705098103421094	0.8937652385928248
ARL4C	-3.618794	-0.93611664	0.0002959791566003184	0.003210759506844309	0.2720306513409962
ATP5PF	-3.6190994	-0.345225	0.00029563005757912513	0.003208291163522142	0.8526645768025078
MYL6	-3.6254756	-0.6469038	0.0002884300851366228	0.0031378958108041572	0.6112852664576802
APRT	-3.6258574	-0.67807794	0.0002880042050509324	0.003134554632539901	0.4622082897944967
MANEA	-3.6322718	-1.0456256	0.0002809369225501848	0.003069026571550922	0.21560431905259492
EEF1E1	-3.6409009	-0.90064293	0.00027168585219033953	0.0029778258707888836	0.2699407871821665
NDUFV2	-3.6461697	-0.40000907	0.0002661781932608421	0.002925964620880219	0.7847439916405433
RRM1	-3.6473534	-1.0279039	0.00026495544698384223	0.002913737130101895	0.23476140717520028
NPM3	-3.6486132	-1.2633332	0.0002636596013257267	0.0029031155017896974	0.1724137931034483
POMP	-3.67618	-0.5646637	0.00023675251117177907	0.002637656828770268	0.6095437129919888
COX7B	-3.6830525	-0.48030964	0.00023045761065003178	0.002575134512229589	0.756879136189481
ATP5F1D	-3.6855342	-0.53025144	0.00022822331127459247	0.0025544944251358432	0.7077673284569836
SNRPC	-3.686298	-0.9830505	0.00022753993523942046	0.002547925969781088	0.2500870776732846
KNTC1	-3.6900396	-1.4616008	0.00022421906614611983	0.002515007995237799	0.15430163706025776
PDIA4	-3.706763	-0.72328067	0.00020992525327496965	0.002365737493461261	0.40856844305120166
TXNRD1	-3.7103138	-0.34122655	0.00020700250587862355	0.0023367909057547096	0.8213166144200627
ARF5	-3.7187135	-1.8064418	0.00020023991916498954	0.0022705029823329613	0.08742598397770812
CENPN	-3.7452495	-1.5356777	0.0001802146598658224	0.0020546028154810585	0.13409961685823754
GMNN	-3.7460895	-1.3276752	0.00017961261928465418	0.002048623967493465	0.14768373389063044
APOBEC3B	-3.7613237	-1.2801313	0.00016901660281557932	0.0019440245264661234	0.1685823754789272
INSR	-3.7696853	-0.5302543	0.0001634535628857971	0.0018879780679408502	0.6029258098223615
NUP107	-3.7701817	-0.59802675	0.00016312881402360768	0.0018856288857621848	0.513758272378962
DESI1	-3.7776651	-0.92155844	0.00015830558670288015	0.0018341349209170831	0.30790665273423895
BMP8A	-3.7777414	-1.5232186	0.00015825706904011363	0.0018341349209170831	0.11320097526994079
IQCB1	-3.7813685	-0.55388784	0.00015596853274197397	0.001811829878811144	0.6238244514106583
ATP5PD	-3.7818267	-0.92891824	0.0001556816803428946	0.001809293962699259	0.36468129571577845
ILF2	-3.7853012	-0.6700722	0.00015352248810900912	0.0017889267234706746	0.5036572622779519
GGH	-3.7961829	-1.535924	0.0001469411450179807	0.0017236522846486957	0.11877394636015326
KDELR2	-3.8034754	-1.1157693	0.00014268016637416248	0.001677397608513706	0.21804249390456287
NUCKS1	-3.8043919	-0.25305763	0.00014215306094633818	0.0016726909217818563	0.8704284221525601
BCL2	-3.8067589	-0.11895782	0.00014079984768933584	0.0016582464882037666	0.9735283873214907
RBX1	-3.813746	-0.76091635	0.00013687609777373775	0.0016166126561751165	0.4674329501915709
TRIB3	-3.8155406	-1.8050274	0.00013588511306088423	0.0016082582013524293	0.09404388714733543
PPIG	-3.829095	-0.3375389	0.00012861543567092775	0.0015270117830241997	0.804249390456287
OCIAD2	-3.829782	-0.5587559	0.00012825677594039325	0.0015234388332109807	0.6750261233019854
DDX21	-3.8334475	-0.33370936	0.00012635979011260795	0.0015015821433777856	0.8073841866945315
NDUFA1	-3.8336384	-0.6575396	0.00012626171694246987	0.001501092565433607	0.6088470916057123
MZT2B	-3.8378382	-0.69713616	0.00012412217348159321	0.0014796551602076285	0.511320097526994
PRIM1	-3.8465817	-1.6135007	0.00011977718431638654	0.0014317387797384011	0.10379658655520725
MDFIC	-3.8503997	-0.77140415	0.00011792515081013613	0.0014108787422175534	0.3712991988854058
ATP2C1	-3.8608232	-0.34311566	0.0001130056320738355	0.0013563245326624557	0.7910135841170324
H1-4	-3.8790355	-1.1069893	0.00010487141791325043	0.0012646440177225026	0.2058516196447231
SLC43A3	-3.8809447	-0.95885694	0.00010405153204388957	0.001257432273458964	0.2608847091605712
LINC00662	-3.8893826	-0.9766278	0.00010049956112032676	0.001217853497083923	0.2716823406478579
CHAF1A	-3.891979	-1.1293418	9.942988111831888e-05	0.0012065530355658805	0.17833507488679903
PHGDH	-3.8997679	-2.0843508	9.628496439592549e-05	0.0011721628529989213	0.06304423545802856
CISD1	-3.9108784	-0.82762194	9.196101889094653e-05	0.0011221114986540693	0.39672587948450017
TOMM5	-3.9137802	-0.9056811	9.086232288910648e-05	0.0011107592811543249	0.3949843260188088
GTF2A2	-3.9256546	-1.0626704	8.649420905131047e-05	0.001064103466511312	0.22640195053988157
PACS1	-3.9401634	-0.6886029	8.142614924170943e-05	0.0010065950149585185	0.4827586206896552
ATP5MG	-3.9405832	-0.3961438	8.128370851220873e-05	0.0010056251126010125	0.8749564611633577
CENPJ	-3.9427598	-0.9079882	8.054937104713611e-05	0.0009976253167747833	0.3455242075931731
ZNF367	-3.9479141	-1.895797	7.883508661812194e-05	0.000979611318791004	0.07035876001393243
CHCHD10	-3.9594066	-0.5275298	7.513623589354967e-05	0.0009380655978895253	0.6098920236851272
TMEM205	-3.9869733	-1.0974476	6.692157373923753e-05	0.0008426818204674124	0.2884012539184953
HIGD2A	-3.996442	-0.80457497	6.430159606746978e-05	0.0008112390176905975	0.4218042493904563
FANCD2	-3.9965568	-1.7228705	6.427050532096391e-05	0.0008112345513802969	0.11494252873563218
SLC38A5	-4.0012145	-1.061402	6.301813562140359e-05	0.0007961884410989492	0.24068268895855102
YARS1	-4.0095	-0.58049136	6.084745046355528e-05	0.0007706078503285098	0.5586903517938001
MRPS24	-4.017747	-0.78193635	5.875720706012343e-05	0.0007455668105470374	0.4737025426680599
FEN1	-4.024467	-1.741148	5.7104510911259935e-05	0.0007280963074786876	0.09090909090909091
EIF4A1	-4.037105	-0.23827282	5.411488389845058e-05	0.0006933272479280613	0.9230233368164402
CYP51A1	-4.0591736	-0.76633227	4.92467189993081e-05	0.0006343429255972371	0.43608498780912575
IARS1	-4.063717	-0.50651103	4.8297376450888517e-05	0.0006245529919981874	0.6656217345872518
CD59	-4.0644426	-0.8156441	4.8147416406305065e-05	0.0006232245028011817	0.4096133751306165
BNC2	-4.066924	-1.970006	4.7637726570762e-05	0.0006169295963602166	0.05851619644723093
AQP3	-4.083953	-1.5696405	4.427600212181907e-05	0.0005750868720478203	0.12330198537095088
ACAT1	-4.0872746	-0.636296	4.364702376976068e-05	0.0005683156873977767	0.552420759317311
EEF2	-4.0984616	-0.3223631	4.1590502125970204e-05	0.0005444931163743708	0.8700801114594218
S100A6	-4.099645	-0.49368253	4.1378378368496734e-05	0.0005425233682462664	0.7927551375827238
EIF5A	-4.104265	-0.43738505	4.05601940007142e-05	0.0005325896518710696	0.7481713688610241
CHCHD1	-4.107396	-1.3074777	4.001447472342117e-05	0.00052620928319644	0.24207593173110414
KNL1	-4.112894	-1.5961334	3.907296132560045e-05	0.0005150244463973347	0.12922326715430163
MND1	-4.1140013	-2.1041863	3.8885912055729346e-05	0.0005134146457663155	0.07105538140020899
GOT1	-4.1214085	-1.1703799	3.7656305777184016e-05	0.000498176881392089	0.2312783002438175
EIF2S2	-4.1325955	-0.41968504	3.586896345011207e-05	0.00047572339313507934	0.7453848833159178
MAN1A1	-4.1463027	-0.5064118	3.37887385660177e-05	0.0004497156716958675	0.7126436781609196
XRCC2	-4.162453	-1.6739554	3.148468984744066e-05	0.00042288825401704905	0.10344827586206896
NDUFB6	-4.1637893	-1.0617367	3.13008873561496e-05	0.00042091515596172455	0.28247997213514453
SNRPA1	-4.1637893	-0.84091455	3.13008873561496e-05	0.00042091515596172455	0.4378265412748171
HMGN2	-4.1679893	-0.81353	3.072983721624063e-05	0.0004140135751139556	0.40891675374433994
TIAM1	-4.1749	-0.5693475	2.9811691635720165e-05	0.0004026714315975242	0.6004876349703936
NUF2	-4.1768856	-1.1666411	2.955277454955636e-05	0.00039958318580248	0.25844653430860326
TMEM147	-4.182536	-0.9778568	2.8827504267532198e-05	0.0003905771663926988	0.3281086729362591
CTSS	-4.1847124	-0.43805963	2.8552716359675332e-05	0.00038745081896190796	0.7279693486590039
NOP10	-4.2032304	-1.142675	2.631325815602036e-05	0.0003590929795821331	0.294322535701846
GSPT1	-4.2047195	-0.6153403	2.614062610785922e-05	0.0003571063896815364	0.5579937304075235
UCHL1	-4.214112	-0.8088127	2.5076292143682108e-05	0.0003439909451913731	0.42737722048066873
CDC6	-4.2192664	-1.7791247	2.450985772071342e-05	0.0003372725103351352	0.09683037269244166
EBPL	-4.2220154	-0.7346229	2.4212757852099213e-05	0.0003333580166877697	0.4500174155346569
ATAD5	-4.2304916	-1.0890605	2.3318118890517456e-05	0.00032154394559949176	0.2887495646116336
SELENOS	-4.2343097	-0.62748253	2.2925486184760885e-05	0.000316626037087595	0.5566004876349704
CDC45	-4.2380133	-2.2470975	2.2550649513400216e-05	0.00031193883260333957	0.0539881574364333
ATP5MC3	-4.254202	-0.37325785	2.0979588961554514e-05	0.0002915820386847331	0.896551724137931
UBE2T	-4.2579436	-1.816012	2.0631589436393723e-05	0.0002873506807360103	0.12156043190525949
FABP5	-4.276614	-1.0216783	1.8975723729503546e-05	0.0002661138556816084	0.3932427725531174
HNRNPA2B1	-4.281769	-0.21606444	1.85413714244569e-05	0.0002604376881350138	0.9540229885057471
MIR924HG	-4.2868466	-1.3262728	1.812272643093373e-05	0.00025537272754491935	0.1919191919191919
PLEKHA7	-4.289443	-1.2138793	1.7912176875702467e-05	0.0002526756196047115	0.22187391152908395
MANF	-4.2962394	-1.0410894	1.7372011000847947e-05	0.00024571247928476946	0.31173807035876
TOP2A	-4.302081	-1.0740803	1.6920149495462542e-05	0.00023996426955064099	0.3019853709508882
MCM3	-4.303341	-1.4639399	1.6824168541991304e-05	0.0002388597527319938	0.18704284221525602
AURKAIP1	-4.307197	-0.77362674	1.6533622433935084e-05	0.0002354948175385044	0.4726576105886451
VPS35	-4.3223934	-0.7654071	1.5434580216432864e-05	0.00022103357333277948	0.46917450365726227
U2SURP	-4.3382	-0.35561517	1.4365431765333365e-05	0.00020673219224778816	0.8150470219435737
COX6C	-4.3393836	-0.4323167	1.4288283266460236e-05	0.00020595885322320317	0.9275513758272379
LITAF	-4.34492	-1.3100344	1.3932644060019875e-05	0.0002012670668231217	0.16126785092302334
COX7C	-4.34492	-0.44769448	1.3932644060019875e-05	0.0002012670668231217	0.8864507140369209
RABAC1	-4.346142	-1.1667775	1.3855303439615608e-05	0.0002003742595516574	0.2462556600487635
BMP6	-4.357405	-2.327116	1.3161349486799421e-05	0.0001905471733434433	0.05956112852664577
LSM7	-4.368096	-0.6482702	1.2533449372001468e-05	0.00018225637976596956	0.5792406826889586
MKI67	-4.3717613	-1.0671804	1.2324827738213938e-05	0.0001793214875935394	0.23058167885754094
P2RX1	-4.377908	-1.5660992	1.1982371176702074e-05	0.00017491743499264262	0.11459421804249391
PRDX4	-4.3787866	-0.7504608	1.1934196511677971e-05	0.00017431059686370598	0.5022640195053988
RNASEK	-4.3814974	-0.41557202	1.1786646773933844e-05	0.00017234624282794233	0.8383838383838383
LDHA	-4.394288	-0.8312288	1.1113639959512351e-05	0.00016331976584154202	0.45106234761407177
LRRC75A	-4.3981824	-1.240282	1.0916119158754089e-05	0.0001605959492513917	0.3033786137234413
MRPL51	-4.434569	-0.83337355	9.225669454181486e-06	0.00013756671971989375	0.5067920585161965
SNTB1	-4.47191	-1.0998057	7.752407489045978e-06	0.00011671950419759868	0.23824451410658307
LILRB1	-4.472979	-2.4215477	7.713735049010105e-06	0.00011626990813736362	0.04806687565308255
RSL24D1	-4.522767	-0.8517783	6.103641234841485e-06	9.3713439855248e-05	0.4211076280041797
CCT3	-4.5275397	-0.28296384	5.967440814437442e-06	9.183595651046497e-05	0.8920236851271334
BRCA1	-4.5371614	-1.1725974	5.701651014368311e-06	8.806957991491261e-05	0.27934517589690006
UQCR10	-4.5447974	-0.80285597	5.498810525761574e-06	8.522026201199367e-05	0.5262974573319401
CNBP	-4.5514793	-0.65322936	5.32700842216998e-06	8.265475207897254e-05	0.6161616161616161
MSH2	-4.555908	-0.9360119	5.215973459933773e-06	8.126634446755138e-05	0.4050853361198189
TYMS	-4.571142	-1.0753788	4.850726588646351e-06	7.593429825275394e-05	0.29571577847439917
KDELR1	-4.6068416	-0.4461686	4.088312784169155e-06	6.458566456536569e-05	0.7457331940090561
SET	-4.6108503	-0.31556478	4.010247572978053e-06	6.345471474437036e-05	0.9035179380006966
ATP5F1B	-4.610927	-0.3846835	4.008774572736245e-06	6.345471474437036e-05	0.8474399164054337
MCM6	-4.612416	-1.2956226	3.980154499340672e-06	6.305415228157165e-05	0.18739115290839428
SDF2L1	-4.6489935	-1.0573252	3.3355894149180637e-06	5.3387635796199186e-05	0.33995123650296066
RSL1D1	-4.6591496	-0.8091878	3.175185318277845e-06	5.09438699728311e-05	0.4942528735632184
HSD17B10	-4.6796145	-1.0505035	2.8741479002178216e-06	4.636759506751159e-05	0.3392546151166841
ENSG00000188897	-4.695765	-1.2722602	2.656106726545842e-06	4.311354540819459e-05	0.22396377568791362
SIVA1	-4.7117248	-1.3131231	2.456290280312808e-06	3.9993133478282505e-05	0.24033437826541273
JPT1	-4.712832	-0.94337153	2.442976296670745e-06	3.9865048691142574e-05	0.4228491814698711
EXOSC8	-4.7290587	-1.0917004	2.2556295040427336e-06	3.704594243945231e-05	0.3110414489724835
FDPS	-4.7618947	-0.6617603	1.917839014575918e-06	3.17949278339838e-05	0.6311389759665622
EPRS1	-4.766056	-0.6532565	1.8786681078270194e-06	3.118470903765945e-05	0.5851619644723093
PDCD5	-4.7990828	-0.884585	1.5939387250844452e-06	2.677837350168922e-05	0.4897248345524208
ADGRE2	-4.821228	-2.061359	1.4267731256509786e-06	2.409265713711214e-05	0.08080808080808081
TPM3	-4.838791	-0.48921192	1.3063129102217838e-06	2.2200590237915995e-05	0.780564263322884
PRELID1	-4.854178	-0.87108713	1.2088712454278537e-06	2.0677730901216685e-05	0.4935562521769418
EIF3E	-4.8592563	-0.38016284	1.1782766043981178e-06	2.0180567436651215e-05	0.8411703239289446
SLAMF7	-4.8614707	-1.3873415	1.165169118874791e-06	1.9994999060118568e-05	0.23998606757227448
SLC16A7	-4.8822026	-0.87741274	1.0490726298978648e-06	1.8156179620258588e-05	0.430163706025775
PCLAF	-4.883692	-1.5400456	1.041177249114755e-06	1.803135901304838e-05	0.1772901428073842
HNRNPAB	-4.8923206	-0.64124215	9.965383968133073e-07	1.73037091494037e-05	0.6043190525949147
SQSTM1	-4.8926263	-0.30738735	9.949925147563561e-07	1.7288240580621798e-05	0.9773598049460118
SARS1	-4.8940773	-1.1924871	9.876810441848238e-07	1.7172507114077768e-05	0.24242424242424243
ODC1	-4.8983154	-0.5000748	9.666188319868736e-07	1.6839584708006306e-05	0.7349355625217694
ACTG1	-4.911793	-0.33855218	9.024725551726465e-07	1.5805546216769516e-05	0.8993382096830372
MCM10	-4.9250803	-2.2433488	8.432581162227819e-07	1.481765077328088e-05	0.07453848833159178
FANCI	-4.9432545	-1.3294328	7.682918705325767e-07	1.3636534861443375e-05	0.23789620341344478
MRPL22	-4.9597864	-1.2003536	7.05706602502928e-07	1.257644453738e-05	0.2849181469871125
TBCA	-4.9639482	-0.5010531	6.907432781983646e-07	1.2334768160682975e-05	0.8408220132358063
PSMB6	-4.9772735	-0.8336681	6.448617548414295e-07	1.1586001562647957e-05	0.4959944270289098
BRIP1	-4.985788	-1.5623479	6.170982776900176e-07	1.1109873699230992e-05	0.2326715430163706
CLSPN	-4.9912095	-1.6722684	6.000235705048342e-07	1.0832026057684055e-05	0.13479623824451412
SPCS2	-5.0127816	-0.57783955	5.364871924415604e-07	9.745014776400622e-06	0.6802507836990596
CALU	-5.0337815	-0.70387596	4.808981463391604e-07	8.820253492932217e-06	0.5656565656565656
MT-ND4	-5.0426774	-0.16712475	4.5906252767815214e-07	8.443231563072801e-06	0.9979101358411703
CCR10	-5.0428305	-2.1212142	4.586961488355e-07	8.442376189829394e-06	0.08011145942180425
H3-3B	-5.0479846	-0.4500731	4.4649493782187124e-07	8.223545634286565e-06	0.8108672936259144
NOL7	-5.0552773	-1.1365796	4.2976597272863263e-07	7.942353598048023e-06	0.31417624521072796
PLP2	-5.0570717	-1.3176961	4.2574307610557624e-07	7.879829598635677e-06	0.25287356321839083
H1-5	-5.0728025	-2.34967	3.9199965337943606e-07	7.3272286484727025e-06	0.0707070707070707
C1QBP	-5.075055	-0.7363317	3.873839316525673e-07	7.246083705248908e-06	0.5917798676419366
EDEM1	-5.079446	-1.0349083	3.785374680947065e-07	7.0956955933406175e-06	0.30442354580285613
RPA3	-5.0858603	-1.2326984	3.6596351695410567e-07	6.874644201401929e-06	0.30755834204110066
ZNF706	-5.0960546	-0.9113831	3.468052441891988e-07	6.547375400490361e-06	0.4378265412748171
CFAP68	-5.1102195	-0.8720294	3.2178441121779724e-07	6.096809738170368e-06	0.5600835945663531
ALYREF	-5.1141906	-1.8583993	3.1508922688525843e-07	5.9828417015702345e-06	0.11459421804249391
KCNQ5	-5.119803	-0.33561924	3.058547955311917e-07	5.83689487957682e-06	0.9195402298850575
SRSF7	-5.121598	-0.60969007	3.0295782241204245e-07	5.798379845482986e-06	0.6617903169627307
ENSG00000231482	-5.1333957	-1.2758807	2.845609821210378e-07	5.478058352385522e-06	0.20619993033786138
NDUFA4	-5.1949434	-0.5212175	2.0478224305743825e-07	4.021441771588518e-06	0.8958551027516545
AIG1	-5.210903	-1.3022908	1.8792373997498483e-07	3.704160768603267e-06	0.2661093695576454
SSBP1	-5.2116666	-0.6777003	1.8715169303948895e-07	3.691700025703462e-06	0.7025426680599094
TMEM258	-5.2199903	-0.9606739	1.7893276432502914e-07	3.534859617388094e-06	0.4489724834552421
SLC25A6	-5.230528	-0.7929346	1.6902658898035258e-07	3.3491882604793137e-06	0.5283873214907697
NDUFS5	-5.2406077	-0.8497258	1.6004858986153592e-07	3.1904550092262217e-06	0.6032741205154998
TMED9	-5.245724	-1.0468507	1.5566978410311078e-07	3.1125701604798503e-06	0.3493556252176942
PRDX5	-5.2562237	-0.98409027	1.4704334924044367e-07	2.953512265223006e-06	0.4618599791013584
POLQ	-5.2684417	-1.9257442	1.3758672323192898e-07	2.776243414572096e-06	0.1417624521072797
HSPB1	-5.2705035	-1.1823026	1.360500502005316e-07	2.7515471072357324e-06	0.2936259143155695
BUD31	-5.279438	-1.2137172	1.2958083855566994e-07	2.628767926210451e-06	0.305468477882271
H3-3A	-5.320368	-0.5080948	1.0355765223372898e-07	2.122047449848454e-06	0.8335074886799024
DIAPH3	-5.3436203	-1.7295672	9.110843250430819e-08	1.8815530978765306e-06	0.18286311389759666
PRMT1	-5.345262	-1.0093174	9.028643650948718e-08	1.871900957419399e-06	0.41936607453848834
HSPA5	-5.353738	-0.4245013	8.615557135553598e-08	1.7904755864461899e-06	0.8314176245210728
RPSA2	-5.370652	-1.5484564	7.845238586030204e-08	1.636833059297195e-06	0.16893068617206547
SLCO5A1	-5.380312	-1.0850859	7.435685786177351e-08	1.5538404984527222e-06	0.3538836642284918
S100A10	-5.383748	-2.0659337	7.29505034600735e-08	1.527842087666373e-06	0.10902124695228144
LMAN2	-5.4124985	-0.9009446	6.215135265706092e-08	1.312288520542247e-06	0.44130964820619994
NDUFA13	-5.4484267	-0.73105687	5.081727595684472e-08	1.0860083921692332e-06	0.6886102403343782
RPL36AL	-5.450641	-0.84385973	5.0188487633531324e-08	1.0734398331538025e-06	0.6185997910135841
PFDN5	-5.450718	-0.57809913	5.016694033887857e-08	1.0734398331538025e-06	0.789272030651341
FBL	-5.4561396	-1.2586949	4.86597877085956e-08	1.0424332605462366e-06	0.3068617206548241
MCM7	-5.475841	-1.3834566	4.3543898197742644e-08	9.343529310024565e-07	0.2396377568791362
KLF2	-5.4878297	-2.20744	4.069021712686324e-08	8.759681081805068e-07	0.07802159526297457
PA2G4	-5.537312	-0.4622649	3.071487339086025e-08	6.716302016611224e-07	0.8470916057122954
CDH9	-5.573126	-1.5827872	2.502084965525711e-08	5.540061115362423e-07	0.19366074538488331
ENSA	-5.5776315	-0.30753022	2.438156913251532e-08	5.421253193887757e-07	0.92511320097527
TALAM1	-5.579884	-0.528244	2.406790207571236e-08	5.356021412177709e-07	0.9414838035527691
COX5A	-5.6755276	-0.607938	1.3826201999166765e-08	3.145818529000073e-07	0.8126088470916057
RCC2	-5.6926327	-0.8181305	1.2509547343096076e-08	2.8635254382162596e-07	0.5053988157436433
MTHFD2	-5.7113795	-0.5338783	1.1206414185237757e-08	2.5786476860591114e-07	0.7690700104493208
CLIC1	-5.7265754	-1.0320932	1.0247824654218581e-08	2.3642555603041172e-07	0.41344479275513757
TRMT112	-5.7304316	-1.1151915	1.001753891175926e-08	2.3151742950793534e-07	0.37513061650992685
ATP5IF1	-5.765329	-0.89256203	8.149866515398661e-09	1.9136959692252387e-07	0.5970045280390108
NIBAN1	-5.7749505	-0.97613114	7.697562997506664e-09	1.812326317512876e-07	0.43434343434343436
DDR2	-5.7905283	-0.93010986	7.016528200756389e-09	1.6638565031676853e-07	0.460118425635667
ANKRD12	-5.825617	-0.30398622	5.690202976410763e-09	1.3615732289792319e-07	0.9742250087077673
SERPINE2	-5.8387127	-2.2179787	5.260562137145087e-09	1.2644992393959042e-07	0.09543712991988854
ACTB	-5.850396	-0.32250056	4.904031124588909e-09	1.1820282508792243e-07	0.978753047718565
IFI30	-5.8644085	-1.3258393	4.5073593877036176e-09	1.0944133976049824e-07	0.2845698362939742
EIF3K	-5.8752522	-0.74965155	4.222002576165183e-09	1.027964151224425e-07	0.7004528039010798
NCL	-5.88285	-0.39361808	4.03261013199303e-09	9.864011048534945e-08	0.9714385231626611
NDUFB11	-5.883461	-0.86349106	4.017746963432561e-09	9.836771392010722e-08	0.6287008011145943
PDE4D	-5.889112	-0.91700435	3.8827665185540705e-09	9.523964379572266e-08	0.6273075583420411
HLA-A	-5.8964424	-0.26829362	3.714219260114154e-09	9.127503624971402e-08	0.956461163357715
SPCS3	-5.9426036	-0.6430303	2.8053059962446874e-09	6.998151338269e-08	0.6736328805294323
RPS26	-5.952836	-0.39292434	2.6353551362735713e-09	6.617976033460359e-08	0.9745733194009056
ECI1	-5.988306	-1.8237885	2.1203780941019453e-09	5.381071061310831e-08	0.16927899686520376
PSMB4	-5.9964385	-0.7577112	2.01691838059256e-09	5.128374452695514e-08	0.6781609195402298
TMA7	-6.0410724	-0.8172837	1.5309348842754741e-09	3.957361370111039e-08	0.6370602577499129
SOD1	-6.0476394	-0.81359684	1.4698357832379112e-09	3.8107441873279166e-08	0.6541274817136886
ANP32B	-6.0504646	-0.60092616	1.4442862549861875e-09	3.7518747173081146e-08	0.7450365726227796
ATP5MK	-6.0517244	-1.0376896	1.4330325944371047e-09	3.7263083019683257e-08	0.5182863113897597
SLC7A11	-6.1050634	-1.4817556	1.0275982317061529e-09	2.72576885722819e-08	0.23545802856147685
EML5	-6.1162505	-1.5953351	9.58026770385556e-10	2.5514834057301697e-08	0.3033786137234413
HNRNPH1	-6.148017	-0.7393429	7.845757514947147e-10	2.1108366777981657e-08	0.756879136189481
SNRPD2	-6.157219	-0.96568763	7.403357124863321e-10	1.997922337387706e-08	0.5353535353535354
UBB	-6.165542	-0.6493465	7.024204354959024e-10	1.8994859174224748e-08	0.7833507488679903
H2AC20	-6.1777983	-1.5056348	6.500169324169406e-10	1.7650099688559992e-08	0.25287356321839083
